Fecha,Año,Mes,CCAA,Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),Consumo per capita,Gasto per capita
03-2019,2019,3,Cataluña,NARANJAS,16759.83,15900.75,0.95,61.59,2.34,2.22
03-2019,2019,3,Cataluña,MANDARINAS,5280.89,8614.83,1.63,54.56,0.74,1.2
03-2019,2019,3,Cataluña,LIMONES,1396.39,2035.16,1.46,30.5,0.2,0.28
03-2019,2019,3,Cataluña,PLATANOS,9132.99,16128.79,1.77,83.77,1.28,2.25
03-2019,2019,3,Cataluña,MANZANAS,7749.31,11586.16,1.5,69.54,1.08,1.62
03-2019,2019,3,Cataluña,PERAS,3744.14,5593.47,1.49,53.33,0.52,0.78
03-2019,2019,3,Cataluña,MELOCOTONES,33.63,41.56,1.24,0.92,0.0,0.01
03-2019,2019,3,Cataluña,NECTARINAS,37.16,114.67,3.09,1.34,0.01,0.02
03-2019,2019,3,Cataluña,ALBARICOQUES,23.22,32.3,1.39,0.41,0.0,0.0
03-2019,2019,3,Cataluña,FRESAS/FRESON,5711.66,15824.53,2.77,70.69,0.8,2.21
03-2019,2019,3,Cataluña,MELON,1254.44,2137.65,1.7,11.43,0.18,0.3
03-2019,2019,3,Cataluña,SANDIA,400.89,808.24,2.02,6.11,0.06,0.11
03-2019,2019,3,Cataluña,CIRUELAS,252.08,832.7,3.3,10.52,0.04,0.12
03-2019,2019,3,Cataluña,CEREZAS,8.22,48.67,5.92,0.83,0.0,0.01
03-2019,2019,3,Cataluña,UVAS,741.75,2815.35,3.8,14.94,0.1,0.39
03-2019,2019,3,Cataluña,KIWI,1953.68,5116.7,2.62,42.17,0.27,0.71
03-2019,2019,3,Cataluña,AGUACATE,859.97,2926.27,3.4,31.44,0.12,0.41
03-2019,2019,3,Cataluña,PIÑA,1583.41,2635.99,1.66,19.61,0.22,0.37
03-2019,2019,3,Cataluña,OTRAS FRUTAS FRESCAS,1232.73,3560.92,2.89,26.85,0.17,0.5
03-2019,2019,3,Cataluña,POMELO,105.55,174.07,1.65,1.77,0.01,0.02
03-2019,2019,3,Cataluña,MANGO,526.21,1223.5,2.33,11.97,0.07,0.17
03-2019,2019,3,Cataluña,FRUTAS IV GAMA,2608.81,4868.05,1.87,31.47,0.36,0.68
03-2019,2019,3,Extremadura,T.FRUTAS FRESCAS,8341.62,12324.61,1.48,97.25,7.09,10.47
03-2019,2019,3,Extremadura,NARANJAS,3076.61,2623.84,0.85,60.89,2.61,2.23
03-2019,2019,3,Extremadura,MANDARINAS,563.7,883.5,1.57,46.0,0.48,0.75
03-2019,2019,3,Extremadura,LIMONES,149.86,214.76,1.43,20.4,0.13,0.18
03-2019,2019,3,Extremadura,PLATANOS,1280.56,2164.87,1.69,86.29,1.09,1.84
03-2019,2019,3,Extremadura,MANZANAS,1102.43,1512.78,1.37,66.98,0.94,1.29
03-2019,2019,3,Extremadura,PERAS,475.43,648.29,1.36,51.64,0.4,0.55
03-2019,2019,3,Extremadura,NECTARINAS,47.73,74.18,1.55,4.16,0.04,0.06
03-2019,2019,3,Extremadura,FRESAS/FRESON,744.99,1921.31,2.58,72.37,0.63,1.63
03-2019,2019,3,Extremadura,MELON,76.89,134.83,1.75,8.36,0.07,0.11
03-2019,2019,3,Extremadura,SANDIA,43.99,74.11,1.68,4.64,0.04,0.06
03-2019,2019,3,Extremadura,CIRUELAS,28.46,77.94,2.74,9.53,0.02,0.07
03-2019,2019,3,Extremadura,UVAS,28.21,105.1,3.73,7.76,0.02,0.09
03-2019,2019,3,Extremadura,KIWI,306.21,683.3,2.23,45.34,0.26,0.58
03-2019,2019,3,Extremadura,AGUACATE,134.13,478.95,3.57,23.21,0.11,0.41
03-2019,2019,3,Extremadura,PIÑA,113.22,217.7,1.92,14.7,0.1,0.18
03-2019,2019,3,Extremadura,OTRAS FRUTAS FRESCAS,169.2,509.15,3.01,30.02,0.14,0.43
03-2019,2019,3,Extremadura,POMELO,22.1,32.49,1.47,2.61,0.02,0.03
03-2019,2019,3,Extremadura,MANGO,46.02,106.2,2.31,11.72,0.04,0.09
03-2019,2019,3,Extremadura,FRUTAS IV GAMA,507.21,882.25,1.74,37.19,0.43,0.75
03-2019,2019,3,Galicia,T.FRUTAS FRESCAS,23490.98,37039.07,1.58,97.89,8.65,13.64
03-2019,2019,3,Galicia,NARANJAS,7435.33,6353.25,0.85,68.12,2.74,2.34
03-2019,2019,3,Galicia,MANDARINAS,1738.2,2680.56,1.54,53.02,0.64,0.99
03-2019,2019,3,Galicia,LIMONES,513.19,704.25,1.37,33.25,0.19,0.26
03-2019,2019,3,Galicia,PLATANOS,3561.99,6400.48,1.8,84.04,1.31,2.36
03-2019,2019,3,Galicia,MANZANAS,3823.81,5222.16,1.37,72.92,1.41,1.92
03-2019,2019,3,Galicia,PERAS,1379.55,2067.08,1.5,52.67,0.51,0.76
03-2019,2019,3,Galicia,NECTARINAS,46.97,140.17,2.98,3.58,0.02,0.05
03-2019,2019,3,Galicia,ALBARICOQUES,4.18,8.57,2.05,0.85,0.0,0.0
03-2019,2019,3,Galicia,FRESAS/FRESON,2090.93,5850.8,2.8,69.45,0.77,2.15
03-2019,2019,3,Galicia,MELON,301.31,498.61,1.65,5.9,0.11,0.18
03-2019,2019,3,Galicia,SANDIA,94.64,160.79,1.7,4.29,0.03,0.06
03-2019,2019,3,Galicia,CIRUELAS,43.83,136.74,3.12,4.19,0.02,0.05
03-2019,2019,3,Galicia,CEREZAS,8.23,22.59,2.75,0.75,0.0,0.01
03-2019,2019,3,Galicia,UVAS,243.73,846.42,3.47,17.09,0.09,0.31
03-2019,2019,3,Galicia,KIWI,942.33,2178.37,2.31,39.03,0.35,0.8
03-2019,2019,3,Galicia,AGUACATE,281.0,1213.3,4.32,27.84,0.1,0.45
03-2019,2019,3,Galicia,PIÑA,549.02,860.1,1.57,23.48,0.2,0.32
03-2019,2019,3,Galicia,OTRAS FRUTAS FRESCAS,432.75,1694.84,3.92,31.18,0.16,0.62
03-2019,2019,3,Galicia,POMELO,85.32,120.38,1.41,3.6,0.03,0.04
03-2019,2019,3,Galicia,MANGO,100.67,308.57,3.07,9.9,0.04,0.11
03-2019,2019,3,Galicia,FRUTAS IV GAMA,859.46,1734.11,2.02,26.83,0.32,0.64
03-2019,2019,3,La Rioja,T.FRUTAS FRESCAS,2023.67,3474.66,1.72,99.55,6.25,10.72
03-2019,2019,3,La Rioja,NARANJAS,554.78,533.26,0.96,51.83,1.71,1.65
03-2019,2019,3,La Rioja,MANDARINAS,180.83,277.0,1.53,53.64,0.56,0.85
03-2019,2019,3,La Rioja,LIMONES,65.77,111.29,1.69,48.14,0.2,0.34
03-2019,2019,3,La Rioja,PLATANOS,395.12,685.38,1.73,88.87,1.22,2.12
03-2019,2019,3,La Rioja,MANZANAS,275.29,426.99,1.55,67.57,0.85,1.32
03-2019,2019,3,La Rioja,PERAS,103.56,153.78,1.48,52.17,0.32,0.47
03-2019,2019,3,La Rioja,FRESAS/FRESON,212.64,550.94,2.59,62.06,0.66,1.7
03-2019,2019,3,La Rioja,MELON,18.73,36.31,1.94,5.78,0.06,0.11
03-2019,2019,3,La Rioja,SANDIA,7.19,11.69,1.63,3.0,0.02,0.04
03-2019,2019,3,La Rioja,CIRUELAS,10.47,28.63,2.73,15.83,0.03,0.09
03-2019,2019,3,La Rioja,UVAS,5.67,30.09,5.31,7.81,0.02,0.09
03-2019,2019,3,La Rioja,KIWI,93.13,311.84,3.35,30.64,0.29,0.96
03-2019,2019,3,La Rioja,AGUACATE,33.54,159.22,4.75,21.24,0.1,0.49
03-2019,2019,3,La Rioja,PIÑA,21.38,29.83,1.4,6.93,0.07,0.09
03-2019,2019,3,La Rioja,OTRAS FRUTAS FRESCAS,45.57,128.41,2.82,27.91,0.14,0.4
03-2019,2019,3,La Rioja,POMELO,14.64,21.96,1.5,3.67,0.05,0.07
03-2019,2019,3,La Rioja,MANGO,4.53,13.32,2.94,2.09,0.01,0.04
03-2019,2019,3,La Rioja,FRUTAS IV GAMA,24.89,39.53,1.59,18.61,0.08,0.12
03-2019,2019,3,Madrid,T.FRUTAS FRESCAS,49213.54,79116.33,1.61,96.43,7.78,12.5
03-2019,2019,3,Madrid,NARANJAS,13747.34,12191.78,0.89,66.62,2.17,1.93
03-2019,2019,3,Madrid,MANDARINAS,4524.01,7389.55,1.63,59.91,0.71,1.17
03-2019,2019,3,Madrid,LIMONES,1320.98,1794.21,1.36,41.88,0.21,0.28
03-2019,2019,3,Madrid,PLATANOS,7050.37,11925.86,1.69,80.91,1.11,1.88
03-2019,2019,3,Madrid,MANZANAS,6557.97,9508.79,1.45,71.98,1.04,1.5
03-2019,2019,3,Madrid,PERAS,3422.51,4973.92,1.45,53.31,0.54,0.79
03-2019,2019,3,Madrid,MELOCOTONES,6.03,7.95,1.32,0.37,0.0,0.0
03-2019,2019,3,Madrid,NECTARINAS,130.3,268.42,2.06,1.95,0.02,0.04
03-2019,2019,3,Madrid,ALBARICOQUES,22.61,27.6,1.22,1.23,0.0,0.0
03-2019,2019,3,Madrid,FRESAS/FRESON,5422.31,13816.79,2.55,74.28,0.86,2.18
03-2019,2019,3,Madrid,MELON,820.54,1585.88,1.93,10.11,0.13,0.25
03-2019,2019,3,Madrid,SANDIA,358.54,585.67,1.63,8.31,0.06,0.09
03-2019,2019,3,Madrid,CIRUELAS,225.29,606.22,2.69,9.72,0.04,0.1
03-2019,2019,3,Madrid,CEREZAS,24.88,103.7,4.17,1.82,0.0,0.02
03-2019,2019,3,Madrid,UVAS,405.99,1439.7,3.55,10.9,0.06,0.23
03-2019,2019,3,Madrid,KIWI,1979.06,4994.73,2.52,43.79,0.31,0.79
03-2019,2019,3,Madrid,AGUACATE,706.35,2329.13,3.3,31.46,0.11,0.37
03-2019,2019,3,Madrid,PIÑA,1037.81,1553.07,1.5,18.5,0.16,0.25
03-2019,2019,3,Madrid,OTRAS FRUTAS FRESCAS,1450.63,4013.36,2.77,32.84,0.23,0.63
03-2019,2019,3,Madrid,POMELO,100.6,164.07,1.63,3.33,0.02,0.03
03-2019,2019,3,Madrid,MANGO,431.36,1021.1,2.37,9.75,0.07,0.16
03-2019,2019,3,Madrid,FRUTAS IV GAMA,2200.78,3591.8,1.63,32.35,0.35,0.57
03-2019,2019,3,Murcia,T.FRUTAS FRESCAS,7898.34,12821.1,1.62,94.98,5.48,8.9
03-2019,2019,3,Murcia,NARANJAS,1704.56,1423.18,0.83,46.05,1.18,0.99
03-2019,2019,3,Murcia,MANDARINAS,420.94,714.49,1.7,39.83,0.29,0.5
03-2019,2019,3,Murcia,LIMONES,167.02,192.27,1.15,15.64,0.12,0.13
03-2019,2019,3,Murcia,PLATANOS,1669.0,2653.57,1.59,77.41,1.16,1.84
03-2019,2019,3,Murcia,MANZANAS,1127.39,1584.88,1.41,65.5,0.78,1.1
03-2019,2019,3,Murcia,PERAS,682.13,953.75,1.4,45.71,0.47,0.66
03-2019,2019,3,Murcia,NECTARINAS,0.66,2.63,4.0,0.47,0.0,0.0
03-2019,2019,3,Murcia,ALBARICOQUES,7.91,13.93,1.76,1.98,0.01,0.01
03-2019,2019,3,Murcia,FRESAS/FRESON,936.29,2470.19,2.64,69.44,0.65,1.72
03-2019,2019,3,Murcia,MELON,104.49,208.15,1.99,13.57,0.07,0.14
03-2019,2019,3,Murcia,SANDIA,143.72,246.23,1.71,15.09,0.1,0.17
03-2019,2019,3,Murcia,CIRUELAS,14.25,50.26,3.53,4.02,0.01,0.03
03-2019,2019,3,Murcia,UVAS,109.44,394.8,3.61,18.62,0.08,0.27
03-2019,2019,3,Murcia,KIWI,197.21,541.17,2.74,23.86,0.14,0.38
03-2019,2019,3,Murcia,AGUACATE,97.67,331.84,3.4,20.04,0.07,0.23
03-2019,2019,3,Murcia,PIÑA,327.93,541.89,1.65,21.42,0.23,0.38
03-2019,2019,3,Murcia,OTRAS FRUTAS FRESCAS,187.74,497.87,2.65,30.2,0.13,0.35
03-2019,2019,3,Murcia,POMELO,14.79,20.73,1.4,2.39,0.01,0.01
03-2019,2019,3,Murcia,MANGO,44.49,141.1,3.17,9.4,0.03,0.1
03-2019,2019,3,Murcia,FRUTAS IV GAMA,465.32,884.41,1.9,23.53,0.32,0.61
03-2019,2019,3,Navarra,T.FRUTAS FRESCAS,4433.22,7401.14,1.67,94.92,7.42,12.38
03-2019,2019,3,Navarra,NARANJAS,1318.55,1208.83,0.92,64.33,2.21,2.02
03-2019,2019,3,Navarra,MANDARINAS,495.19,821.07,1.66,49.53,0.83,1.37
03-2019,2019,3,Navarra,LIMONES,92.9,124.4,1.34,24.7,0.16,0.21
03-2019,2019,3,Navarra,PLATANOS,631.77,1112.11,1.76,76.11,1.06,1.86
03-2019,2019,3,Navarra,MANZANAS,581.96,852.66,1.47,56.64,0.97,1.43
03-2019,2019,3,Navarra,PERAS,137.06,211.86,1.55,32.01,0.23,0.35
03-2019,2019,3,Navarra,FRESAS/FRESON,723.14,1951.42,2.7,68.08,1.21,3.26
03-2019,2019,3,Navarra,MELON,39.39,67.48,1.71,5.87,0.07,0.11
03-2019,2019,3,Navarra,SANDIA,74.29,118.74,1.6,5.7,0.12,0.2
03-2019,2019,3,Navarra,CIRUELAS,1.65,5.3,3.21,2.51,0.0,0.01
03-2019,2019,3,Navarra,CEREZAS,5.4,8.1,1.5,1.21,0.01,0.01
03-2019,2019,3,Navarra,UVAS,24.4,69.13,2.83,12.76,0.04,0.12
03-2019,2019,3,Navarra,KIWI,119.71,351.19,2.93,34.3,0.2,0.59
03-2019,2019,3,Navarra,AGUACATE,49.53,192.31,3.88,32.65,0.08,0.32
03-2019,2019,3,Navarra,PIÑA,90.1,179.24,1.99,15.35,0.15,0.3
03-2019,2019,3,Navarra,OTRAS FRUTAS FRESCAS,48.18,127.3,2.64,18.71,0.08,0.21
03-2019,2019,3,Navarra,POMELO,30.1,48.46,1.61,11.58,0.05,0.08
03-2019,2019,3,Navarra,MANGO,6.75,20.18,2.99,4.46,0.01,0.03
03-2019,2019,3,Navarra,FRUTAS IV GAMA,263.09,567.07,2.16,29.22,0.44,0.95
03-2019,2019,3,Pais Vasco,T.FRUTAS FRESCAS,18040.79,30056.11,1.67,96.46,8.53,14.22
03-2019,2019,3,Pais Vasco,NARANJAS,5283.64,5153.3,0.98,63.7,2.5,2.44
03-2019,2019,3,Pais Vasco,MANDARINAS,1775.01,3053.87,1.72,54.99,0.84,1.44
03-2019,2019,3,Pais Vasco,LIMONES,402.3,573.12,1.42,32.67,0.19,0.27
03-2019,2019,3,Pais Vasco,PLATANOS,2571.49,4926.87,1.92,75.17,1.22,2.33
03-2019,2019,3,Pais Vasco,MANZANAS,2583.49,3742.48,1.45,68.7,1.22,1.77
03-2019,2019,3,Pais Vasco,PERAS,1223.0,1924.81,1.57,50.05,0.58,0.91
03-2019,2019,3,Pais Vasco,NECTARINAS,20.1,57.5,2.86,1.96,0.01,0.03
03-2019,2019,3,Pais Vasco,FRESAS/FRESON,1836.98,4836.86,2.63,71.3,0.87,2.29
03-2019,2019,3,Pais Vasco,MELON,301.34,551.88,1.83,11.54,0.14,0.26
03-2019,2019,3,Pais Vasco,SANDIA,37.65,100.55,2.67,3.87,0.02,0.05
03-2019,2019,3,Pais Vasco,CIRUELAS,59.64,142.51,2.39,8.43,0.03,0.07
03-2019,2019,3,Pais Vasco,CEREZAS,1.66,3.28,1.98,0.46,0.0,0.0
03-2019,2019,3,Pais Vasco,UVAS,125.87,465.66,3.7,10.9,0.06,0.22
03-2019,2019,3,Pais Vasco,KIWI,707.99,1848.62,2.61,41.15,0.33,0.87
03-2019,2019,3,Pais Vasco,AGUACATE,261.33,966.01,3.7,31.82,0.12,0.46
03-2019,2019,3,Pais Vasco,PIÑA,498.41,808.83,1.62,19.96,0.24,0.38
03-2019,2019,3,Pais Vasco,OTRAS FRUTAS FRESCAS,350.89,899.97,2.56,23.19,0.17,0.43
03-2019,2019,3,Pais Vasco,POMELO,119.66,216.75,1.81,5.2,0.06,0.1
03-2019,2019,3,Pais Vasco,MANGO,89.99,231.59,2.57,9.96,0.04,0.11
03-2019,2019,3,Pais Vasco,FRUTAS IV GAMA,1179.54,1808.84,1.53,24.26,0.56,0.86
03-2019,2019,3,Valencia,T.FRUTAS FRESCAS,33514.39,52755.13,1.57,96.53,6.9,10.86
03-2019,2019,3,Valencia,NARANJAS,9235.28,7927.92,0.86,42.94,1.9,1.63
03-2019,2019,3,Valencia,MANDARINAS,2167.34,2911.98,1.34,38.84,0.45,0.6
03-2019,2019,3,Valencia,LIMONES,735.28,1038.08,1.41,27.54,0.15,0.21
03-2019,2019,3,Valencia,PLATANOS,6073.09,9467.64,1.56,83.72,1.25,1.95
03-2019,2019,3,Valencia,MANZANAS,4557.49,6725.22,1.48,68.41,0.94,1.38
03-2019,2019,3,Valencia,PERAS,1967.78,2905.33,1.48,51.1,0.41,0.6
03-2019,2019,3,Valencia,MELOCOTONES,9.23,14.95,1.62,0.72,0.0,0.0
03-2019,2019,3,Valencia,NECTARINAS,34.72,68.87,1.98,1.05,0.01,0.01
03-2019,2019,3,Valencia,ALBARICOQUES,14.43,20.1,1.39,0.54,0.0,0.0
03-2019,2019,3,Valencia,FRESAS/FRESON,3697.43,9822.19,2.66,72.43,0.76,2.02
03-2019,2019,3,Valencia,MELON,839.58,1292.24,1.54,10.89,0.17,0.27
03-2019,2019,3,Valencia,SANDIA,466.95,773.81,1.66,9.31,0.1,0.16
03-2019,2019,3,Valencia,CIRUELAS,89.26,274.33,3.07,6.35,0.02,0.06
03-2019,2019,3,Valencia,CEREZAS,7.04,49.29,7.0,0.91,0.0,0.01
03-2019,2019,3,Valencia,UVAS,349.77,1216.21,3.48,13.19,0.07,0.25
03-2019,2019,3,Valencia,KIWI,1279.76,3333.39,2.6,41.69,0.26,0.69
03-2019,2019,3,Valencia,AGUACATE,558.79,1859.55,3.33,30.14,0.12,0.38
03-2019,2019,3,Valencia,PIÑA,763.0,1227.81,1.61,18.55,0.16,0.25
03-2019,2019,3,Valencia,OTRAS FRUTAS FRESCAS,668.17,1826.22,2.73,23.74,0.14,0.38
03-2019,2019,3,Valencia,POMELO,143.13,206.27,1.44,3.14,0.03,0.04
03-2019,2019,3,Valencia,CHIRIMOYA,2.62,18.08,6.89,0.11,0.0,0.0
03-2019,2019,3,Valencia,MANGO,201.24,516.67,2.57,11.07,0.04,0.11
03-2019,2019,3,Valencia,FRUTAS IV GAMA,1667.12,3078.69,1.85,32.73,0.34,0.63
04-2019,2019,4,Total Nacional,TOTAL PATATAS,105168.17,99384.49,0.95,80.43,2.28,2.15
04-2019,2019,4,Total Nacional,PATATAS FRESCAS,74953.7,66417.38,0.89,67.21,1.63,1.44
04-2019,2019,4,Total Nacional,PATATAS CONGELADAS,3690.24,4763.32,1.29,11.01,0.08,0.1
04-2019,2019,4,Total Nacional,PATATAS PROCESADAS,5304.85,28203.79,5.32,49.45,0.12,0.61
04-2019,2019,4,Total Nacional,PATATAS FRITAS,4372.65,26829.57,6.14,47.66,0.09,0.58
04-2019,2019,4,Total Nacional,T.HORTALIZAS FRESCAS,210916.55,399422.96,1.89,96.88,4.57,8.66
04-2019,2019,4,Total Nacional,TOMATES,41122.87,73126.58,1.78,79.99,0.89,1.59
04-2019,2019,4,Total Nacional,CEBOLLAS,26626.49,38176.09,1.43,68.6,0.58,0.83
04-2019,2019,4,Total Nacional,AJOS,2788.76,12003.36,4.3,35.04,0.06,0.26
04-2019,2019,4,Total Nacional,COLES,4484.52,5422.68,1.21,15.69,0.1,0.12
04-2019,2019,4,Total Nacional,PEPINOS,5787.47,9025.77,1.56,30.25,0.13,0.2
04-2019,2019,4,Total Nacional,JUDIAS VERDES,6814.45,19594.8,2.88,31.32,0.15,0.42
04-2019,2019,4,Total Nacional,PIMIENTOS,16903.2,32420.24,1.92,65.17,0.37,0.7
04-2019,2019,4,Total Nacional,CHAMPIÑONES+O.SETAS,5428.95,20463.25,3.77,39.73,0.12,0.44
04-2019,2019,4,Total Nacional,LECHUGA/ESC./ENDIVIA,13665.81,39298.91,2.88,64.96,0.3,0.85
04-2019,2019,4,Total Nacional,ESPARRAGOS,5852.42,12484.74,2.13,19.73,0.13,0.27
04-2019,2019,4,Total Nacional,VERDURAS DE HOJA,5340.62,12817.86,2.4,27.1,0.12,0.28
04-2019,2019,4,Total Nacional,BERENJENAS,5646.54,7303.74,1.29,31.11,0.12,0.16
04-2019,2019,4,Total Nacional,ZANAHORIAS,12854.81,11439.02,0.89,57.3,0.28,0.25
04-2019,2019,4,Total Nacional,CALABACINES,15121.78,19651.76,1.3,52.08,0.33,0.43
04-2019,2019,4,Total Nacional,OTR.HORTALIZAS/VERD.,42477.87,86194.16,2.03,77.12,0.92,1.87
04-2019,2019,4,Total Nacional,BROCOLI,4172.13,7392.98,1.77,20.2,0.09,0.16
04-2019,2019,4,Total Nacional,ALCACHOFAS,8982.37,13163.47,1.47,27.61,0.19,0.29
04-2019,2019,4,Total Nacional,APIO,1933.27,2721.93,1.41,9.06,0.04,0.06
04-2019,2019,4,Total Nacional,COLIFLOR,2524.3,3477.72,1.38,9.54,0.05,0.08
04-2019,2019,4,Total Nacional,VERD./HORT. IV GAMA,26112.5,67692.55,2.59,67.44,0.57,1.47
04-2019,2019,4,Total Nacional,PUERRO,3925.41,9873.93,2.52,28.14,0.09,0.21
04-2019,2019,4,Andalucia,TOTAL PATATAS,21445.37,19576.12,0.91,84.29,2.47,2.25
04-2019,2019,4,Andalucia,PATATAS FRESCAS,14915.07,12614.68,0.85,71.0,1.72,1.45
04-2019,2019,4,Andalucia,PATATAS CONGELADAS,861.49,1069.65,1.24,15.54,0.1,0.12
04-2019,2019,4,Andalucia,PATATAS PROCESADAS,1133.76,5891.79,5.2,54.09,0.13,0.68
04-2019,2019,4,Andalucia,PATATAS FRITAS,929.68,5605.57,6.03,52.11,0.11,0.65
04-2019,2019,4,Andalucia,T.HORTALIZAS FRESCAS,37294.73,67463.79,1.81,96.84,4.3,7.77
04-2019,2019,4,Andalucia,TOMATES,8529.08,13666.09,1.6,81.55,0.98,1.57
04-2019,2019,4,Andalucia,CEBOLLAS,4587.68,6443.53,1.4,68.87,0.53,0.74
04-2019,2019,4,Andalucia,AJOS,487.81,1996.87,4.09,40.17,0.06,0.23
04-2019,2019,4,Andalucia,COLES,613.91,755.7,1.23,15.63,0.07,0.09
04-2019,2019,4,Andalucia,PEPINOS,994.96,1562.43,1.57,33.79,0.11,0.18
04-2019,2019,4,Andalucia,JUDIAS VERDES,898.09,2527.82,2.81,28.48,0.1,0.29
04-2019,2019,4,Andalucia,PIMIENTOS,3212.45,5945.49,1.85,69.78,0.37,0.68
04-2019,2019,4,Andalucia,CHAMPIÑONES+O.SETAS,892.18,3492.35,3.91,39.32,0.1,0.4
04-2019,2019,4,Andalucia,LECHUGA/ESC./ENDIVIA,2359.78,6674.05,2.83,69.18,0.27,0.77
04-2019,2019,4,Andalucia,ESPARRAGOS,995.86,1983.06,1.99,19.0,0.11,0.23
04-2019,2019,4,Andalucia,VERDURAS DE HOJA,853.99,2211.76,2.59,24.54,0.1,0.25
04-2019,2019,4,Andalucia,BERENJENAS,1162.1,1442.76,1.24,36.36,0.13,0.17
04-2019,2019,4,Andalucia,ZANAHORIAS,2308.42,1963.32,0.85,55.25,0.27,0.23
04-2019,2019,4,Andalucia,CALABACINES,2680.49,3364.13,1.26,53.53,0.31,0.39
04-2019,2019,4,Andalucia,OTR.HORTALIZAS/VERD.,6717.92,13434.43,2.0,76.64,0.77,1.55
04-2019,2019,4,Andalucia,BROCOLI,600.94,1072.62,1.78,16.89,0.07,0.12
04-2019,2019,4,Andalucia,ALCACHOFAS,1335.99,1964.78,1.47,24.41,0.15,0.23
04-2019,2019,4,Andalucia,APIO,287.58,444.02,1.54,11.52,0.03,0.05
04-2019,2019,4,Andalucia,COLIFLOR,437.34,564.4,1.29,9.3,0.05,0.07
04-2019,2019,4,Andalucia,VERD./HORT. IV GAMA,4779.88,11464.11,2.4,66.41,0.55,1.32
04-2019,2019,4,Andalucia,PUERRO,710.74,1747.03,2.46,31.11,0.08,0.2
04-2019,2019,4,Aragon,TOTAL PATATAS,2505.95,2281.64,0.91,74.37,1.91,1.74
04-2019,2019,4,Aragon,PATATAS FRESCAS,1975.63,1627.51,0.82,61.52,1.51,1.24
04-2019,2019,4,Aragon,PATATAS CONGELADAS,38.27,63.06,1.65,7.05,0.03,0.05
04-2019,2019,4,Aragon,PATATAS PROCESADAS,98.41,591.06,6.01,40.1,0.08,0.45
04-2019,2019,4,Aragon,PATATAS FRITAS,87.37,578.0,6.62,38.76,0.07,0.44
04-2019,2019,4,Aragon,T.HORTALIZAS FRESCAS,7146.35,13525.35,1.89,97.17,5.46,10.33
04-2019,2019,4,Aragon,TOMATES,1079.17,2008.88,1.86,79.15,0.82,1.53
04-2019,2019,4,Aragon,CEBOLLAS,759.81,1083.05,1.43,66.31,0.58,0.83
04-2019,2019,4,Aragon,AJOS,69.49,286.99,4.13,36.64,0.05,0.22
04-2019,2019,4,Aragon,COLES,46.82,79.26,1.69,8.55,0.04,0.06
04-2019,2019,4,Aragon,PEPINOS,215.25,376.19,1.75,35.33,0.16,0.29
04-2019,2019,4,Aragon,JUDIAS VERDES,292.07,812.82,2.78,35.66,0.22,0.62
04-2019,2019,4,Aragon,PIMIENTOS,392.17,767.31,1.96,61.01,0.3,0.59
04-2019,2019,4,Aragon,CHAMPIÑONES+O.SETAS,186.55,715.57,3.84,48.13,0.14,0.55
04-2019,2019,4,Aragon,LECHUGA/ESC./ENDIVIA,498.48,1421.45,2.85,71.19,0.38,1.09
04-2019,2019,4,Aragon,ESPARRAGOS,311.66,757.48,2.43,31.44,0.24,0.58
04-2019,2019,4,Aragon,VERDURAS DE HOJA,394.65,634.92,1.61,30.81,0.3,0.48
04-2019,2019,4,Aragon,BERENJENAS,128.88,164.43,1.28,28.87,0.1,0.13
04-2019,2019,4,Aragon,ZANAHORIAS,310.22,268.33,0.86,51.4,0.24,0.2
04-2019,2019,4,Aragon,CALABACINES,506.39,630.37,1.24,61.08,0.39,0.48
04-2019,2019,4,Aragon,OTR.HORTALIZAS/VERD.,1954.71,3518.29,1.8,79.73,1.49,2.69
04-2019,2019,4,Aragon,BROCOLI,142.44,239.64,1.68,26.19,0.11,0.18
04-2019,2019,4,Aragon,ALCACHOFAS,287.75,444.16,1.54,32.95,0.22,0.34
04-2019,2019,4,Aragon,APIO,382.12,434.75,1.14,6.74,0.29,0.33
04-2019,2019,4,Aragon,COLIFLOR,22.91,30.87,1.35,3.04,0.02,0.02
04-2019,2019,4,Aragon,VERD./HORT. IV GAMA,857.2,2004.74,2.34,69.49,0.65,1.53
04-2019,2019,4,Aragon,PUERRO,118.06,342.42,2.9,31.75,0.09,0.26
04-2019,2019,4,Asturias,TOTAL PATATAS,2333.77,2050.13,0.88,69.64,2.17,1.91
04-2019,2019,4,Asturias,PATATAS FRESCAS,1866.48,1531.75,0.82,59.67,1.74,1.43
04-2019,2019,4,Asturias,PATATAS CONGELADAS,86.67,96.95,1.12,9.51,0.08,0.09
04-2019,2019,4,Asturias,PATATAS PROCESADAS,76.12,421.43,5.54,29.56,0.07,0.39
04-2019,2019,4,Asturias,PATATAS FRITAS,60.4,393.46,6.51,27.72,0.06,0.37
04-2019,2019,4,Asturias,T.HORTALIZAS FRESCAS,3492.53,6674.06,1.91,93.35,3.25,6.21
04-2019,2019,4,Asturias,TOMATES,653.48,1276.62,1.95,76.62,0.61,1.19
04-2019,2019,4,Asturias,CEBOLLAS,610.38,840.26,1.38,72.8,0.57,0.78
04-2019,2019,4,Asturias,AJOS,82.67,341.7,4.13,36.69,0.08,0.32
